Date,Open,High,Low,Close,Adj Close,Volume
2019-01-23,65.879997,66.699997,65.809998,66.430000,65.779945,12372400
2019-01-24,66.610001,66.760002,62.930000,64.739998,64.106483,29719800
2019-01-25,67.029999,67.690002,66.099998,67.089996,66.433479,21885800
2019-01-28,66.190002,66.959999,65.910004,66.900002,66.245346,11537700
2019-01-29,67.000000,67.500000,66.199997,67.040001,66.383980,10703400
2019-01-30,67.110001,68.209999,67.050003,68.150002,67.483116,11702500
2019-01-31,68.180000,69.489998,67.080002,68.139999,67.473213,24233300
2019-02-01,68.589996,69.320000,68.000000,68.110001,67.443504,10309200
2019-02-04,68.029999,68.110001,67.080002,67.580002,66.918694,13562400
2019-02-05,67.760002,69.410004,67.639999,69.339996,68.661461,12781600
2019-02-06,69.230003,69.389999,68.500000,68.849998,68.532066,10283400
2019-02-07,68.599998,69.209999,68.480003,69.139999,68.820724,10109200
2019-02-08,68.769997,69.820000,68.599998,69.750000,69.427910,8862000
2019-02-11,70.000000,70.470001,69.849998,69.989998,69.666801,9229700
2019-02-12,70.239998,70.459999,69.709999,69.750000,69.427910,8848900
2019-02-13,69.809998,70.599998,69.800003,70.510002,70.184402,10264000
2019-02-14,70.129997,71.540001,69.970001,70.839996,70.512878,9441100
2019-02-15,71.150002,71.370003,70.190002,70.709999,70.383476,13924600
2019-02-19,70.459999,70.599998,69.779999,70.199997,69.875832,9208400
2019-02-20,70.230003,70.599998,70.050003,70.389999,70.064957,9671800
2019-02-21,70.139999,70.930000,70.139999,70.699997,70.373520,10933500
2019-02-22,70.760002,71.389999,70.750000,71.300003,70.970757,11311600
2019-02-25,71.900002,72.070000,70.980003,71.050003,70.721909,12071200
2019-02-26,71.000000,71.449997,70.919998,71.139999,70.811493,12302300
2019-02-27,70.830002,71.129997,69.919998,70.150002,69.826065,13274800
2019-02-28,70.139999,70.489998,69.779999,70.260002,69.935562,18956700
2019-03-01,70.629997,71.110001,70.449997,70.849998,70.522827,8067700
2019-03-04,70.989998,71.349998,70.370003,70.949997,70.622368,9219700
2019-03-05,71.190002,71.889999,71.059998,71.580002,71.249466,10496100
2019-03-06,71.809998,72.180000,71.160004,71.269997,70.940887,7666100
2019-03-07,71.199997,71.360001,70.459999,70.610001,70.283943,7814700
2019-03-08,70.150002,70.269997,69.029999,69.360001,69.039711,12363900
2019-03-11,69.379997,70.010002,69.139999,69.680000,69.358238,11518300
2019-03-12,69.739998,70.580002,69.690002,70.050003,69.726532,12751700
2019-03-13,70.089996,70.900002,69.980003,70.099998,69.776291,13798600
2019-03-14,70.190002,70.889999,70.190002,70.739998,70.413338,9249200
2019-03-15,70.800003,71.209999,70.540001,70.669998,70.343658,13096900
2019-03-18,70.779999,71.120003,70.440002,70.839996,70.512878,5682400
2019-03-19,70.949997,71.699997,70.870003,71.379997,71.050385,7810700
2019-03-20,71.800003,72.400002,71.339996,71.629997,71.299225,9512400
2019-03-21,71.320000,72.440002,71.320000,72.260002,71.926323,8044400
2019-03-22,72.050003,72.410004,71.690002,71.959999,71.627708,8022800
2019-03-25,72.000000,72.480003,71.730003,72.300003,71.966141,6453800
2019-03-26,72.720001,73.190002,72.330002,72.959999,72.623085,7624000
2019-03-27,72.940002,73.260002,72.620003,72.739998,72.404106,7662700
2019-03-28,72.970001,73.980003,72.889999,73.959999,73.618469,6709600
2019-03-29,74.010002,74.480003,73.529999,74.339996,73.996712,9099500
2019-04-01,74.760002,74.930000,73.730003,73.959999,73.618469,8108400
2019-04-02,74.010002,74.449997,73.839996,74.269997,73.927040,5520900
2019-04-03,74.559998,74.779999,73.870003,74.330002,73.986763,6755600
2019-04-04,74.500000,74.669998,73.980003,74.349998,74.006668,5449800
2019-04-05,74.349998,75.080002,74.349998,75.029999,74.683533,5346200
2019-04-08,74.470001,75.300003,74.470001,75.199997,74.852745,5140400
2019-04-09,74.870003,75.230003,74.800003,75.120003,74.773117,4905800
2019-04-10,75.209999,75.820000,75.209999,75.480003,75.131454,6066300
2019-04-11,75.750000,76.070000,75.650002,75.870003,75.519653,6042600
2019-04-12,76.099998,76.949997,76.070000,76.650002,76.296051,5194800
2019-04-15,76.669998,76.699997,76.080002,76.160004,75.808319,7632200
2019-04-16,76.480003,76.559998,75.360001,75.699997,75.350433,8336600
2019-04-17,75.610001,75.959999,74.800003,75.120003,74.773117,9439000
2019-04-18,75.480003,76.260002,75.209999,76.059998,75.708771,6607800
2019-04-22,75.709999,76.059998,75.209999,75.400002,75.051826,4883100
2019-04-23,75.480003,76.059998,75.410004,75.989998,75.639091,5273900
2019-04-24,76.050003,76.879997,75.910004,76.389999,76.037247,9347300
2019-04-25,76.110001,77.230003,75.949997,77.110001,76.753929,11084500
2019-04-26,76.949997,77.519997,75.059998,77.449997,77.092354,12550500
2019-04-29,77.300003,77.669998,76.589996,76.910004,76.554855,5426800
2019-04-30,77.000000,77.790001,76.690002,77.680000,77.321297,7384400
2019-05-01,77.669998,78.150002,77.370003,77.519997,77.162025,6678000
2019-05-02,77.660004,77.760002,76.750000,77.470001,77.112267,6247500
2019-05-03,77.589996,78.400002,77.339996,78.050003,77.689590,4967900
2019-05-06,77.199997,78.080002,77.019997,78.059998,77.699539,5607500
2019-05-07,77.570000,78.739998,77.419998,77.959999,77.599998,8115800
2019-05-08,77.580002,78.639999,77.120003,78.050003,78.050003,7799900
2019-05-09,77.580002,78.230003,77.349998,77.900002,77.900002,7326600
2019-05-10,77.629997,78.800003,77.160004,78.419998,78.419998,6448600
2019-05-13,77.250000,77.779999,76.080002,76.680000,76.680000,9778500
2019-05-14,76.750000,77.739998,76.680000,77.059998,77.059998,6870900
2019-05-15,76.690002,77.940002,76.529999,77.760002,77.760002,5415500
2019-05-16,77.660004,79.239998,77.570000,78.900002,78.900002,6941800
2019-05-17,78.519997,79.650002,78.370003,78.910004,78.910004,7379900
2019-05-20,78.300003,78.419998,76.570000,76.660004,76.660004,11475000
2019-05-21,77.050003,77.849998,76.750000,77.529999,77.529999,5808500
2019-05-22,77.199997,77.720001,76.910004,77.250000,77.250000,5602300
2019-05-23,76.879997,76.940002,75.690002,76.410004,76.410004,9213200
2019-05-24,76.830002,77.059998,75.970001,76.150002,76.150002,5627600
2019-05-28,76.360001,76.680000,75.320000,75.699997,75.699997,16205200
2019-05-29,75.330002,75.489998,74.330002,75.279999,75.279999,10511600
2019-05-30,75.650002,76.430000,75.629997,76.169998,76.169998,7178400
2019-05-31,75.599998,76.320000,75.379997,76.059998,76.059998,7625700
2019-06-03,76.120003,76.529999,75.650002,76.220001,76.220001,8122200
2019-06-04,76.769997,78.760002,76.660004,78.519997,78.519997,11685000
2019-06-05,78.790001,79.970001,78.660004,79.959999,79.959999,7437100
2019-06-06,80.029999,81.629997,79.900002,81.400002,81.400002,10457200
2019-06-07,81.599998,83.330002,81.510002,82.480003,82.480003,11278800
2019-06-10,82.849998,82.860001,81.379997,81.930000,81.930000,8102800
2019-06-11,82.300003,82.860001,81.849998,82.370003,82.370003,6226400
2019-06-12,82.589996,83.669998,82.320000,82.930000,82.930000,6088800
2019-06-13,83.330002,84.050003,83.019997,83.349998,83.349998,7156800
2019-06-14,83.540001,84.610001,83.389999,84.239998,84.239998,9226500
2019-06-17,84.650002,84.690002,82.889999,83.019997,83.019997,9313700
2019-06-18,83.550003,84.110001,82.889999,82.919998,82.919998,10582600
2019-06-19,83.080002,83.919998,82.080002,83.809998,83.809998,5401400
2019-06-20,84.410004,84.830002,83.830002,84.690002,84.690002,5215800
2019-06-21,84.430000,84.769997,83.809998,83.820000,83.820000,12610000
2019-06-24,84.080002,84.559998,83.610001,83.650002,83.650002,6692500
2019-06-25,84.199997,85.199997,83.959999,84.250000,84.250000,7312300
2019-06-26,84.300003,84.300003,83.180000,83.379997,83.379997,7576400
2019-06-27,83.550003,83.889999,83.209999,83.559998,83.559998,6084200
2019-06-28,83.559998,83.959999,83.320000,83.830002,83.830002,6735300
2019-07-01,84.620003,84.959999,84.029999,84.550003,84.550003,7935100
2019-07-02,84.739998,85.589996,84.519997,85.510002,85.510002,6205800
2019-07-03,86.040001,87.820000,85.980003,87.790001,87.790001,7818600
2019-07-05,87.500000,87.889999,86.879997,87.790001,87.790001,5733100
2019-07-08,87.599998,87.949997,87.180000,87.440002,87.440002,6359500
2019-07-09,87.290001,87.650002,86.889999,87.230003,87.230003,5355400
2019-07-10,87.419998,88.540001,87.419998,88.379997,88.379997,5293000
2019-07-11,88.660004,89.290001,88.269997,89.070000,89.070000,6191400
2019-07-12,89.279999,89.820000,88.849998,89.769997,89.769997,5628000
2019-07-15,89.870003,90.339996,89.660004,90.160004,90.160004,6061300
2019-07-16,90.220001,90.480003,89.589996,90.080002,90.080002,5591900
2019-07-17,90.080002,90.379997,89.730003,90.250000,90.250000,4635900
2019-07-18,90.330002,91.540001,89.949997,91.500000,91.500000,6471400
2019-07-19,91.410004,91.610001,90.230003,90.300003,90.300003,10804800
2019-07-22,90.519997,91.180000,90.050003,90.919998,90.919998,5636600
2019-07-23,91.250000,91.360001,89.169998,90.110001,90.110001,7609200
2019-07-24,89.900002,90.750000,89.680000,90.650002,90.650002,5388100
2019-07-25,91.489998,91.550003,90.470001,90.980003,90.980003,8106300
2019-07-26,96.400002,99.720001,95.209999,99.110001,99.110001,20846500
2019-07-29,98.050003,98.940002,97.209999,98.019997,98.019997,11184500
2019-07-30,97.500000,98.279999,96.519997,96.650002,96.650002,7248300
2019-07-31,96.650002,96.650002,93.500000,94.690002,94.690002,9912100
2019-08-01,95.000000,97.580002,94.580002,95.379997,95.379997,8342300
2019-08-02,95.000000,96.040001,94.800003,95.510002,95.510002,6381700
2019-08-05,94.510002,95.519997,93.029999,93.699997,93.699997,8810500
2019-08-06,94.309998,95.709999,93.809998,95.339996,95.339996,6295510
